,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum
5139,347,7,0,13,2,14,18,14,14,11,8,368,0,0.52,0,24,6,20.0,10.0,25.0,20.0,10.0,15.0,0,,,,,,,,,,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5140,347,7,0,13,2,14,18,14,14,15,9,369,0,-0.19,0,25,2,17.0,18.0,28.0,27.0,5.0,5.0,0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,7.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5141,347,7,0,13,2,14,18,14,14,9,10,370,0,0.02,0,28,2,50.0,10.0,10.0,10.0,10.0,10.0,0,2.0,10.0,6.0,6.0,7.0,2.0,4.0,1.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5142,347,7,0,13,2,14,18,14,14,12,11,371,0,-0.31,0,27,2,40.0,0.0,10.0,50.0,0.0,0.0,0,2.0,8.0,8.0,6.0,6.0,5.0,4.0,10.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5143,347,7,0,13,2,14,18,14,14,7,12,372,0,-0.43,0,27,2,30.0,15.0,15.0,20.0,5.0,15.0,0,2.0,6.0,7.0,4.0,4.0,1.0,2.0,1.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5144,347,7,0,13,2,14,18,14,14,8,13,373,0,0.37,0,29,3,75.0,5.0,5.0,10.0,0.0,5.0,0,4.0,3.0,4.0,2.0,2.0,0.0,2.0,4.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5145,347,7,0,13,2,14,18,14,14,18,14,374,0,-0.23,0,30,4,50.0,10.0,10.0,10.0,5.0,15.0,0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5146,347,7,0,13,2,14,18,14,14,14,15,375,0,0.47,0,27,2,30.0,20.0,15.0,15.0,8.0,12.0,0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5147,347,7,0,13,2,14,18,14,14,16,16,376,0,0.56,0,25,4,30.0,10.0,15.0,20.0,15.0,10.0,0,4.0,9.0,8.0,7.0,7.0,5.0,6.0,5.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5148,347,7,0,13,2,14,18,14,14,5,17,377,0,0.25,0,26,4,25.0,20.0,10.0,20.0,15.0,10.0,0,5.0,6.0,5.0,4.0,6.0,2.0,3.0,2.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5149,347,7,0,13,2,14,18,14,14,6,18,378,0,0.22,0,29,2,25.0,15.0,20.0,20.0,10.0,10.0,0,4.0,8.0,6.0,4.0,4.0,3.0,5.0,6.0,2,26,EDUCATION,9.0,HOWARD UNIVERSITY,,"10,222.00",1,1,1,"WASHINGTON, D.C.","20,001","19,264.00",5,6,1,GOVERNOR,13.0,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1,5,
5150,348,8,0,15,2,14,18,16,16,11,1,361,0,0.63,0,34,2,30.0,20.0,30.0,5.0,5.0,10.0,0,7.0,7.0,8.0,8.0,9.0,8.0,7.5,6.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5151,348,8,0,15,2,14,18,16,16,5,2,362,0,0.53,0,30,2,20.51,14.53,24.79,17.09,5.98,17.09,0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5152,348,8,0,15,2,14,18,16,16,2,3,363,1,0.05,1,23,4,25.0,20.0,20.0,20.0,5.0,10.0,1,6.0,8.0,9.0,7.0,7.0,4.0,7.0,6.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5153,348,8,0,15,2,14,18,16,16,4,4,364,0,-0.14,0,27,3,25.0,25.0,25.0,15.0,10.0,0.0,0,6.0,8.0,8.0,10.0,8.0,8.0,7.0,7.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5154,348,8,0,15,2,14,18,16,16,18,5,365,0,0.41,0,30,2,31.58,10.53,15.79,21.05,10.53,10.53,0,2.0,7.0,9.0,5.0,7.0,2.0,6.0,6.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5155,348,8,0,15,2,14,18,16,16,3,6,366,0,0.56,0,27,2,14.0,18.0,17.0,16.0,15.0,20.0,0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,4.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5156,348,8,0,15,2,14,18,16,16,14,7,367,0,0.08,0,27,2,30.0,15.0,20.0,25.0,5.0,5.0,0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,5.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5157,348,8,0,15,2,14,18,16,16,12,8,368,0,0.67,0,24,6,20.0,10.0,25.0,20.0,10.0,15.0,0,,,,,,,,,,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5158,348,8,0,15,2,14,18,16,16,16,9,369,0,0.39,0,25,2,17.0,18.0,28.0,27.0,5.0,5.0,0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,7.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5159,348,8,0,15,2,14,18,16,16,10,10,370,0,0.13,0,28,2,50.0,10.0,10.0,10.0,10.0,10.0,0,4.0,7.0,5.0,5.0,5.0,3.0,4.0,3.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5160,348,8,0,15,2,14,18,16,16,13,11,371,0,-0.38,0,27,2,40.0,0.0,10.0,50.0,0.0,0.0,0,3.0,8.0,7.0,6.0,7.0,5.0,6.0,9.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5161,348,8,0,15,2,14,18,16,16,8,12,372,0,0.06,0,27,2,30.0,15.0,15.0,20.0,5.0,15.0,0,5.0,9.0,7.0,6.0,5.0,6.0,6.0,5.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5162,348,8,0,15,2,14,18,16,16,9,13,373,0,0.22,0,29,3,75.0,5.0,5.0,10.0,0.0,5.0,0,6.0,9.0,10.0,10.0,8.0,9.0,7.0,7.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5163,348,8,0,15,2,14,18,16,16,1,14,374,0,-0.06,1,30,4,50.0,10.0,10.0,10.0,5.0,15.0,0,5.0,6.0,5.0,5.0,4.0,4.0,6.0,5.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5164,348,8,0,15,2,14,18,16,16,15,15,375,0,0.24,0,27,2,30.0,20.0,15.0,15.0,8.0,12.0,0,3.0,6.0,6.0,5.0,5.0,3.0,3.0,6.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5165,348,8,0,15,2,14,18,16,16,17,16,376,0,0.19,1,25,4,30.0,10.0,15.0,20.0,15.0,10.0,0,5.0,9.0,7.0,6.0,6.0,6.0,5.0,7.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5166,348,8,0,15,2,14,18,16,16,6,17,377,0,-0.07,1,26,4,25.0,20.0,10.0,20.0,15.0,10.0,0,5.0,9.0,8.0,9.0,8.0,6.0,5.0,6.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5167,348,8,0,15,2,14,18,16,16,7,18,378,0,-0.04,0,29,2,25.0,15.0,20.0,20.0,10.0,10.0,0,4.0,8.0,8.0,8.0,7.0,4.0,8.0,7.0,2,21,EDUCATION,9.0,"UC, IRVINE!!!!!!!!!","1,157.00","15,260.00",4,3,3,CALIFORNIA,"92,683","41,778.00",2,6,1,EDUCATION ADMINISTRATION,2.0,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,
5168,349,9,0,17,2,14,18,7,7,4,1,361,0,0.5,1,34,2,30.0,20.0,30.0,5.0,5.0,10.0,0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5169,349,9,0,17,2,14,18,7,7,16,2,362,1,0.08,1,30,2,20.51,14.53,24.79,17.09,5.98,17.09,1,8.0,8.0,8.0,9.0,8.0,8.0,8.0,,,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5170,349,9,0,17,2,14,18,7,7,13,3,363,0,0.48,0,23,4,25.0,20.0,20.0,20.0,5.0,10.0,1,7.0,8.0,7.0,8.0,8.0,7.0,7.0,5.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5171,349,9,0,17,2,14,18,7,7,15,4,364,0,-0.01,0,27,3,25.0,25.0,25.0,15.0,10.0,0.0,1,9.0,8.0,9.0,8.0,9.0,6.0,8.0,4.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5172,349,9,0,17,2,14,18,7,7,11,5,365,0,0.45,1,30,2,31.58,10.53,15.79,21.05,10.53,10.53,0,7.0,7.0,6.0,5.0,6.0,4.0,6.0,3.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5173,349,9,0,17,2,14,18,7,7,14,6,366,1,0.37,1,27,2,14.0,18.0,17.0,16.0,15.0,20.0,1,9.0,10.0,8.0,9.0,8.0,9.0,9.0,8.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5174,349,9,0,17,2,14,18,7,7,7,7,367,1,0.13,1,27,2,30.0,15.0,20.0,25.0,5.0,5.0,1,8.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5175,349,9,0,17,2,14,18,7,7,5,8,368,1,0.08,0,24,6,20.0,10.0,25.0,20.0,10.0,15.0,1,7.0,8.0,7.0,8.0,8.0,7.0,6.5,6.0,,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5176,349,9,0,17,2,14,18,7,7,9,9,369,0,0.46,1,25,2,17.0,18.0,28.0,27.0,5.0,5.0,0,,,,,,,,,,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5177,349,9,0,17,2,14,18,7,7,3,10,370,0,0.24,1,28,2,50.0,10.0,10.0,10.0,10.0,10.0,0,5.0,6.0,6.0,6.0,5.0,2.0,2.0,4.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5178,349,9,0,17,2,14,18,7,7,6,11,371,1,0.01,1,27,2,40.0,0.0,10.0,50.0,0.0,0.0,1,8.0,8.0,7.0,7.0,7.0,5.0,7.0,10.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5179,349,9,0,17,2,14,18,7,7,1,12,372,1,0.18,1,27,2,30.0,15.0,15.0,20.0,5.0,15.0,1,9.0,9.0,9.0,9.0,8.0,,9.0,7.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5180,349,9,0,17,2,14,18,7,7,2,13,373,1,0.24,0,29,3,75.0,5.0,5.0,10.0,0.0,5.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,1,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5181,349,9,0,17,2,14,18,7,7,12,14,374,0,0.11,0,30,4,50.0,10.0,10.0,10.0,5.0,15.0,1,8.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5182,349,9,0,17,2,14,18,7,7,8,15,375,1,-0.17,1,27,2,30.0,20.0,15.0,15.0,8.0,12.0,1,10.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5183,349,9,0,17,2,14,18,7,7,10,16,376,0,0.15,0,25,4,30.0,10.0,15.0,20.0,15.0,10.0,0,10.0,9.0,8.0,7.0,7.0,6.0,8.0,6.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5184,349,9,0,17,2,14,18,7,7,17,17,377,0,-0.32,0,26,4,25.0,20.0,10.0,20.0,15.0,10.0,1,8.0,8.0,8.0,8.0,8.0,5.0,7.0,6.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5185,349,9,0,17,2,14,18,7,7,18,18,378,0,0.32,1,29,2,25.0,15.0,20.0,20.0,10.0,10.0,0,6.0,7.0,6.0,6.0,5.0,3.0,6.0,4.0,2,33,Organizational Psychology,3.0,Augustana College,"1,180.00","18,720.00",2,1,7,New York,"66,614","35,963.00",1,4,2,Director of Training and Development,7.0,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7,6,
5186,350,10,0,19,2,14,18,3,3,18,1,361,0,0.51,1,34,2,30.0,20.0,30.0,5.0,5.0,10.0,1,10.0,10.0,10.0,9.0,8.0,8.0,9.0,9.5,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5187,350,10,0,19,2,14,18,3,3,12,2,362,0,0.24,1,30,2,20.51,14.53,24.79,17.09,5.98,17.09,1,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5188,350,10,0,19,2,14,18,3,3,9,3,363,0,0.27,0,23,4,25.0,20.0,20.0,20.0,5.0,10.0,1,7.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5189,350,10,0,19,2,14,18,3,3,11,4,364,0,0.08,0,27,3,25.0,25.0,25.0,15.0,10.0,0.0,0,6.0,9.0,9.0,8.0,9.0,7.0,7.0,6.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5190,350,10,0,19,2,14,18,3,3,7,5,365,0,0.29,1,30,2,31.58,10.53,15.79,21.05,10.53,10.53,1,9.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5191,350,10,0,19,2,14,18,3,3,10,6,366,1,0.02,1,27,2,14.0,18.0,17.0,16.0,15.0,20.0,1,8.0,7.0,7.0,8.0,7.0,8.0,8.0,6.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5192,350,10,0,19,2,14,18,3,3,3,7,367,0,-0.13,1,27,2,30.0,15.0,20.0,25.0,5.0,5.0,1,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5193,350,10,0,19,2,14,18,3,3,1,8,368,1,0.02,0,24,6,20.0,10.0,25.0,20.0,10.0,15.0,1,7.0,8.0,7.0,8.0,7.0,6.0,6.5,6.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5194,350,10,0,19,2,14,18,3,3,5,9,369,0,0.18,1,25,2,17.0,18.0,28.0,27.0,5.0,5.0,1,8.0,8.0,10.0,9.0,10.0,5.0,6.0,4.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5195,350,10,0,19,2,14,18,3,3,17,10,370,0,-0.09,1,28,2,50.0,10.0,10.0,10.0,10.0,10.0,0,8.0,7.0,7.0,7.0,9.0,6.0,8.0,7.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5196,350,10,0,19,2,14,18,3,3,2,11,371,0,0.22,1,27,2,40.0,0.0,10.0,50.0,0.0,0.0,1,7.0,8.0,7.0,6.0,5.0,5.0,7.0,10.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5197,350,10,0,19,2,14,18,3,3,15,12,372,0,0.09,1,27,2,30.0,15.0,15.0,20.0,5.0,15.0,1,9.0,8.0,7.0,6.0,5.0,5.0,7.0,5.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5198,350,10,0,19,2,14,18,3,3,16,13,373,1,0.0,0,29,3,75.0,5.0,5.0,10.0,0.0,5.0,1,10.0,9.0,9.0,9.0,10.0,9.0,10.0,8.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5199,350,10,0,19,2,14,18,3,3,8,14,374,0,0.07,0,30,4,50.0,10.0,10.0,10.0,5.0,15.0,0,6.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5200,350,10,0,19,2,14,18,3,3,4,15,375,0,-0.23,1,27,2,30.0,20.0,15.0,15.0,8.0,12.0,1,7.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
5201,350,10,0,19,2,14,18,3,3,6,16,376,0,0.31,0,25,4,30.0,10.0,15.0,20.0,15.0,10.0,0,6.0,9.0,7.0,4.0,5.0,5.0,5.0,5.0,2,31,Applied Physiology & Nutrition,10.0,"University of Akron, OH","1,014.00","11,132.00",2,9,5,New Jersey,"7,760",,2,7,3,Private practice Dietician,4.0,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,
